Variable,Label,Code,Category,Frequency,Percent,Missing
TYPEVISA,"WHAT KIND OF VISA",5.0,"Other",22.0,0.0,
TYPEVISA,"WHAT KIND OF VISA",8.0,"DONT KNOW",4.0,0.0,*
TYPEVISA,"WHAT KIND OF VISA",9.0,"NA",1.0,0.0,*
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",0.0,"IAP",58179.0,0.98,*
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",1.0,"USA",1239.0,0.02,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",2.0,"Antigua",0.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",3.0,"Trinidad",3.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",4.0,"Jamaica",2.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",5.0,"Pakistan",2.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",6.0,"Turkey",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",7.0,"Italy",0.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",8.0,"West Indies",3.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",9.0,"Colombia",6.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",10.0,"Kazakhstan",2.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",12.0,"Cuba",4.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",13.0,"India",7.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",14.0,"Germany",2.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",15.0,"Ecuador",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",16.0,"Mexico",39.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",17.0,"Portugal",0.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",18.0,"El Salvador",7.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",19.0,"Canada",3.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",20.0,"Guatemala",5.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",21.0,"Zimbabwe",0.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",23.0,"Taiwan",0.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",24.0,"Philippines",3.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",25.0,"Israel",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",26.0,"Dominican Republic",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",27.0,"Scotland",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",28.0,"Haiti",3.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",29.0,"Honduras",2.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",30.0,"Puerto Rico",3.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",31.0,"Austraila",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",32.0,"China",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",33.0,"Poland",2.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",34.0,"Lithuania",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",35.0,"Liberia",0.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",36.0,"Brazil",2.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",37.0,"Morocco",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",38.0,"Spain",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",39.0,"Bulgeria",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",40.0,"USSR",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",41.0,"Kuwait",0.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",42.0,"Japan",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",43.0,"Korea",2.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",44.0,"Vietnam",0.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",45.0,"Bermuda",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",46.0,"Ghana",0.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",47.0,"Panama",0.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",48.0,"France",2.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",49.0,"Romania",0.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",50.0,"South Africa",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",51.0,"England",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",52.0,"Britain",1.0,0.0,
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",98.0,"DONT KNOW",0.0,0.0,*
NATDEG,"IN WHICH COUNTRY DID YOU OBTAIN YOUR HIGHEST DEGREE?",99.0,"NA",60.0,0.0,*
EMPHLTH,"DO YOU RECEIVE HEALTH INSURANCE FROM EMPLOYER",0.0,"IAP",58525.0,0.98,*
EMPHLTH,"DO YOU RECEIVE HEALTH INSURANCE FROM EMPLOYER",1.0,"YES",652.0,0.01,
EMPHLTH,"DO YOU RECEIVE HEALTH INSURANCE FROM EMPLOYER",2.0,"NO",371.0,0.01,
EMPHLTH,"DO YOU RECEIVE HEALTH INSURANCE FROM EMPLOYER",8.0,"DONT KNOW",3.0,0.0,*
EMPHLTH,"DO YOU RECEIVE HEALTH INSURANCE FROM EMPLOYER",9.0,"NA",48.0,0.0,*
EMPHPLAN,"NAME OF INSURANCE OR HMO",0.0,"IAP",58947.0,0.99,*
EMPHPLAN,"NAME OF INSURANCE OR HMO",1.0,"Aetna",49.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",2.0,"Anthem/Wellpoint",22.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",3.0,"Blue Cross/Blue Shield",215.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",4.0,"Blue Cross",34.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",5.0,"Blue Shield",12.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",6.0,"Cigna",38.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",7.0,"Covington",1.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",8.0,"Harvard Pilgrim",3.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",9.0,"Humana",15.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",10.0,"Kaiser Permanente",22.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",11.0,"Tufts",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",12.0,"United",48.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",13.0,"Wellpoint",1.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",14.0,"Oxford",17.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",15.0,"HealthNet",3.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",16.0,"United Health Care",8.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",17.0,"Health Partners",3.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",18.0,"Great West",3.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",19.0,"Unicare",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",20.0,"Medcost",5.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",21.0,"Pacific Care",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",22.0,"Fallon HMO",4.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",23.0,"Arise",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",24.0,"Medical Mutual of Ohio",7.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",25.0,"Florida Health Care",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",26.0,"Hawaiian Medical System Association",6.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",27.0,"Coventry",6.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",28.0,"Winhealth",5.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",29.0,"Health Choice",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",30.0,"Preferred Care",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",31.0,"MVP",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",32.0,"First Health",3.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",33.0,"UMR",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",34.0,"Affinity Health Care",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",35.0,"Priority Health",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",36.0,"GHI",2.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",87.0,"Christian Brothers Employee Benefit Trust",0.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",89.0,"Other",60.0,0.0,
EMPHPLAN,"NAME OF INSURANCE OR HMO",98.0,"DONT KNOW",29.0,0.0,*
EMPHPLAN,"NAME OF INSURANCE OR HMO",99.0,"NA",8.0,0.0,*
OTHPLAN,"OTHER NAME FOR INSURANCE OR HMO POLICY",0.0,"IAP",58947.0,0.99,*
OTHPLAN,"OTHER NAME FOR INSURANCE OR HMO POLICY",1.0,"YES, ANOTHER NAME",129.0,0.0,
OTHPLAN,"OTHER NAME FOR INSURANCE OR HMO POLICY",2.0,"NO OTHER NAME",441.0,0.01,
OTHPLAN,"OTHER NAME FOR INSURANCE OR HMO POLICY",8.0,"DONT KNOW",76.0,0.0,*
OTHPLAN,"OTHER NAME FOR INSURANCE OR HMO POLICY",9.0,"NA",6.0,0.0,*
SEXSEX18,"SINCE AGE 18, HAVE YOUR SEX PARTNERS BEEN?",0.0,"IAP",56078.0,0.94,*
SEXSEX18,"SINCE AGE 18, HAVE YOUR SEX PARTNERS BEEN?",1.0,"Only men",1749.0,0.03,
SEXSEX18,"SINCE AGE 18, HAVE YOUR SEX PARTNERS BEEN?",2.0,"Some women, but mostly men",92.0,0.0,
SEXSEX18,"SINCE AGE 18, HAVE YOUR SEX PARTNERS BEEN?",3.0,"Equally men and women",18.0,0.0,
SEXSEX18,"SINCE AGE 18, HAVE YOUR SEX PARTNERS BEEN?",4.0,"Some men, but mostly women",35.0,0.0,
SEXSEX18,"SINCE AGE 18, HAVE YOUR SEX PARTNERS BEEN?",5.0,"Only Women",1445.0,0.02,
SEXSEX18,"SINCE AGE 18, HAVE YOUR SEX PARTNERS BEEN?",6.0,"I have not had any sex partners",88.0,0.0,
SEXSEX18,"SINCE AGE 18, HAVE YOUR SEX PARTNERS BEEN?",8.0,"DONT KNOW",3.0,0.0,*
SEXSEX18,"SINCE AGE 18, HAVE YOUR SEX PARTNERS BEEN?",9.0,"NA",91.0,0.0,*
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",0.0,"IAP",59527.0,1.0,*
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",1.0,"Under age 14",7.0,0.0,
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",2.0,"Age 14-18",14.0,0.0,
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",3.0,"Age 18-25",26.0,0.0,
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",4.0,"Age 26-35",12.0,0.0,
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",5.0,"Age 36-45",2.0,0.0,
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",6.0,"Age 46-55",3.0,0.0,
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",7.0,"Age 56-65",0.0,0.0,
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",8.0,"Age 66 or older",0.0,0.0,
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",9.0,"I have never told anyone",8.0,0.0,
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",98.0,"DONT KNOW",0.0,0.0,*
TOLDSMSX,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU HAD SEX WITH SAME SEX",99.0,"NA",0.0,0.0,*
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",0.0,"IAP",59455.0,1.0,*
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",1.0,"Under age 14",30.0,0.0,
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",2.0,"Age 14-18",23.0,0.0,
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",3.0,"Age 18-25",13.0,0.0,
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",4.0,"Age 26-35",3.0,0.0,
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",5.0,"Age 36-45",1.0,0.0,
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",6.0,"Age 46-55",4.0,0.0,
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",7.0,"Age 56-65",0.0,0.0,
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",8.0,"Age 66 or older",0.0,0.0,
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",9.0,"I have never told anyone I have never been sexually attracted to someone of the same sex",20.0,0.0,
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",98.0,"DONT KNOW",4.0,0.0,*
ATTRACTD,"AT WHAT AGE WERE YOU FIRST SEXUALLY ATTRACTED TO SAME SEX",99.0,"NA",46.0,0.0,*
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",0.0,"IAP",59518.0,1.0,*
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",1.0,"Under age 14",3.0,0.0,
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",2.0,"Age 14-18",10.0,0.0,
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",3.0,"Age 18-25",20.0,0.0,
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",4.0,"Age 26-35",10.0,0.0,
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",5.0,"Age 36-45",3.0,0.0,
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",6.0,"Age 46-55",0.0,0.0,
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",7.0,"Age 56-65",3.0,0.0,
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",8.0,"Age 66 or older",0.0,0.0,
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",9.0,"I have never told anyone",9.0,0.0,
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",98.0,"DONT KNOW",0.0,0.0,*
TOLDSXOR,"AT WHAT AGE YOU FIRST TOLD SOMEONE THAT YOU WERE GAY/LES/BI",99.0,"NA",23.0,0.0,*
RELGENDR,"WHAT IS YOUR RELATIONSHIP SITUATION",0.0,"IAP",59455.0,1.0,*
RELGENDR,"WHAT IS YOUR RELATIONSHIP SITUATION",1.0,"I am in a steady relationship with a woman and we live together",25.0,0.0,
RELGENDR,"WHAT IS YOUR RELATIONSHIP SITUATION",2.0,"I am in a steady relationship with a man and we live together",24.0,0.0,
RELGENDR,"WHAT IS YOUR RELATIONSHIP SITUATION",3.0,"I am in a steady relationship with a woman and we do not live together",5.0,0.0,
RELGENDR,"WHAT IS YOUR RELATIONSHIP SITUATION",4.0,"I am in a steady relationship with a man and we do not live together",9.0,0.0,
RELGENDR,"WHAT IS YOUR RELATIONSHIP SITUATION",5.0,"I am not in a steady relationship right now",38.0,0.0,
RELGENDR,"WHAT IS YOUR RELATIONSHIP SITUATION",8.0,"DONT KNOW",5.0,0.0,*
RELGENDR,"WHAT IS YOUR RELATIONSHIP SITUATION",9.0,"NA",38.0,0.0,*
MARUNION,"LEGAL MARITAL STATUS",0.0,"IAP",59455.0,1.0,*
MARUNION,"LEGAL MARITAL STATUS",1.0,"Legally married",32.0,0.0,
MARUNION,"LEGAL MARITAL STATUS",2.0,"In a civil union or registered domestic partnership",8.0,0.0,
MARUNION,"LEGAL MARITAL STATUS",3.0,"Separated",6.0,0.0,
MARUNION,"LEGAL MARITAL STATUS",4.0,"Not currently married or in a civil union or registered domestic partnership",65.0,0.0,
MARUNION,"LEGAL MARITAL STATUS",8.0,"DONT KNOW",2.0,0.0,*
MARUNION,"LEGAL MARITAL STATUS",9.0,"NA",31.0,0.0,*
SEXUNION,"SEX OF R'S SPOUSE/CIVIL UNION PARTNER/DOMESTIC PARTNER",0.0,"IAP",59522.0,1.0,*
SEXUNION,"SEX OF R'S SPOUSE/CIVIL UNION PARTNER/DOMESTIC PARTNER",1.0,"Male",25.0,0.0,
SEXUNION,"SEX OF R'S SPOUSE/CIVIL UNION PARTNER/DOMESTIC PARTNER",2.0,"Female",19.0,0.0,
SEXUNION,"SEX OF R'S SPOUSE/CIVIL UNION PARTNER/DOMESTIC PARTNER",8.0,"DONT KNOW",1.0,0.0,*
SEXUNION,"SEX OF R'S SPOUSE/CIVIL UNION PARTNER/DOMESTIC PARTNER",9.0,"NA",32.0,0.0,*
EVKID,"HAVE EVER GIVEN BIRTH TO/FATHERED A CHILD",0.0,"IAP",59455.0,1.0,*
EVKID,"HAVE EVER GIVEN BIRTH TO/FATHERED A CHILD",1.0,"YES",52.0,0.0,
EVKID,"HAVE EVER GIVEN BIRTH TO/FATHERED A CHILD",2.0,"NO",64.0,0.0,
EVKID,"HAVE EVER GIVEN BIRTH TO/FATHERED A CHILD",8.0,"DONT KNOW",1.0,0.0,*
EVKID,"HAVE EVER GIVEN BIRTH TO/FATHERED A CHILD",9.0,"NA",27.0,0.0,*
ADOPTKID,"HAVE EVER LEGALLY ADOPTED A CHILD",0.0,"IAP",59455.0,1.0,*
ADOPTKID,"HAVE EVER LEGALLY ADOPTED A CHILD",1.0,"YES",3.0,0.0,
ADOPTKID,"HAVE EVER LEGALLY ADOPTED A CHILD",2.0,"NO",114.0,0.0,
ADOPTKID,"HAVE EVER LEGALLY ADOPTED A CHILD",8.0,"DONT KNOW",2.0,0.0,*
ADOPTKID,"HAVE EVER LEGALLY ADOPTED A CHILD",9.0,"NA",25.0,0.0,*
KIDLIVED,"CHILDREN UNDER 18 HAVE EVER LIVED WITH R UNDER R'S CARE",0.0,"IAP",59509.0,1.0,*
KIDLIVED,"CHILDREN UNDER 18 HAVE EVER LIVED WITH R UNDER R'S CARE",1.0,"YES",8.0,0.0,
KIDLIVED,"CHILDREN UNDER 18 HAVE EVER LIVED WITH R UNDER R'S CARE",2.0,"NO",54.0,0.0,
KIDLIVED,"CHILDREN UNDER 18 HAVE EVER LIVED WITH R UNDER R'S CARE",8.0,"DONT KNOW",1.0,0.0,*
KIDLIVED,"CHILDREN UNDER 18 HAVE EVER LIVED WITH R UNDER R'S CARE",9.0,"NA",27.0,0.0,*
KIDRESP,"R IS LEGALLY RESPONSIBLE BIOLOGICAL/ADOPTIVE PARENT OF A CHIND UNDER 18",0.0,"IAP",59518.0,1.0,*
KIDRESP,"R IS LEGALLY RESPONSIBLE BIOLOGICAL/ADOPTIVE PARENT OF A CHIND UNDER 18",1.0,"YES",24.0,0.0,
KIDRESP,"R IS LEGALLY RESPONSIBLE BIOLOGICAL/ADOPTIVE PARENT OF A CHIND UNDER 18",2.0,"NO",28.0,0.0,
KIDRESP,"R IS LEGALLY RESPONSIBLE BIOLOGICAL/ADOPTIVE PARENT OF A CHIND UNDER 18",8.0,"DONT KNOW",0.0,0.0,*
KIDRESP,"R IS LEGALLY RESPONSIBLE BIOLOGICAL/ADOPTIVE PARENT OF A CHIND UNDER 18",9.0,"NA",29.0,0.0,*
KIDNOW1,"R'S CHILDREN UNDER 18 LIVING WITH R",0.0,"IAP",59518.0,1.0,*
KIDNOW1,"R'S CHILDREN UNDER 18 LIVING WITH R",1.0,"Yes, all of them live with me at least some of the time",19.0,0.0,
KIDNOW1,"R'S CHILDREN UNDER 18 LIVING WITH R",2.0,"Some live with me at least some of the time",2.0,0.0,
KIDNOW1,"R'S CHILDREN UNDER 18 LIVING WITH R",3.0,"None live with me",3.0,0.0,
KIDNOW1,"R'S CHILDREN UNDER 18 LIVING WITH R",8.0,"DONT KNOW",0.0,0.0,*
KIDNOW1,"R'S CHILDREN UNDER 18 LIVING WITH R",9.0,"NA",57.0,0.0,*
KIDNOW2,"R IS LIVING IN A HH WHERE CHILDREN UNDER 18 ARE LIVING WITH R UNDER R'S CARE",0.0,"IAP",59529.0,1.0,*
KIDNOW2,"R IS LIVING IN A HH WHERE CHILDREN UNDER 18 ARE LIVING WITH R UNDER R'S CARE",1.0,"YES",8.0,0.0,
KIDNOW2,"R IS LIVING IN A HH WHERE CHILDREN UNDER 18 ARE LIVING WITH R UNDER R'S CARE",2.0,"NO",34.0,0.0,
KIDNOW2,"R IS LIVING IN A HH WHERE CHILDREN UNDER 18 ARE LIVING WITH R UNDER R'S CARE",8.0,"DONT KNOW",2.0,0.0,*
KIDNOW2,"R IS LIVING IN A HH WHERE CHILDREN UNDER 18 ARE LIVING WITH R UNDER R'S CARE",9.0,"NA",26.0,0.0,*
TOLDWORK,"HOW MANY OF R'S COWORKERS KNOW R IS GAY/LES/BI",0.0,"IAP",59432.0,1.0,*
TOLDWORK,"HOW MANY OF R'S COWORKERS KNOW R IS GAY/LES/BI",1.0,"All of my coworkers",22.0,0.0,
TOLDWORK,"HOW MANY OF R'S COWORKERS KNOW R IS GAY/LES/BI",2.0,"More than half",9.0,0.0,
TOLDWORK,"HOW MANY OF R'S COWORKERS KNOW R IS GAY/LES/BI",3.0,"About half",11.0,0.0,
TOLDWORK,"HOW MANY OF R'S COWORKERS KNOW R IS GAY/LES/BI",4.0,"Less than half",25.0,0.0,
TOLDWORK,"HOW MANY OF R'S COWORKERS KNOW R IS GAY/LES/BI",5.0,"None of them",56.0,0.0,
TOLDWORK,"HOW MANY OF R'S COWORKERS KNOW R IS GAY/LES/BI",8.0,"DONT KNOW",3.0,0.0,*
TOLDWORK,"HOW MANY OF R'S COWORKERS KNOW R IS GAY/LES/BI",9.0,"NA",41.0,0.0,*
EVLOSEJB,"IN LIFE, R HAS EVER BEEN DENIED A JOB OR FIRED CUZ EMPLOYERS BELIEVED R WAS GAY/LES/BI",0.0,"IAP",59288.0,0.99,*
EVLOSEJB,"IN LIFE, R HAS EVER BEEN DENIED A JOB OR FIRED CUZ EMPLOYERS BELIEVED R WAS GAY/LES/BI",1.0,"YES",18.0,0.0,
EVLOSEJB,"IN LIFE, R HAS EVER BEEN DENIED A JOB OR FIRED CUZ EMPLOYERS BELIEVED R WAS GAY/LES/BI",2.0,"NO",210.0,0.0,
EVLOSEJB,"IN LIFE, R HAS EVER BEEN DENIED A JOB OR FIRED CUZ EMPLOYERS BELIEVED R WAS GAY/LES/BI",8.0,"DONT KNOW",5.0,0.0,*
EVLOSEJB,"IN LIFE, R HAS EVER BEEN DENIED A JOB OR FIRED CUZ EMPLOYERS BELIEVED R WAS GAY/LES/BI",9.0,"NA",78.0,0.0,*
LOSEJOB5,"IN LAST 5 YRS, R HAS BEEN DENIED A JOB OR FIRED CUZ EMPLOYER BELIEVED R WAS GAY/LES/BI",0.0,"IAP",59503.0,1.0,*
LOSEJOB5,"IN LAST 5 YRS, R HAS BEEN DENIED A JOB OR FIRED CUZ EMPLOYER BELIEVED R WAS GAY/LES/BI",1.0,"Yes",10.0,0.0,
LOSEJOB5,"IN LAST 5 YRS, R HAS BEEN DENIED A JOB OR FIRED CUZ EMPLOYER BELIEVED R WAS GAY/LES/BI",2.0,"No",6.0,0.0,
